time,CO2_ppm,O2_percent
1763044030.2908728,8840,20.88
1763044035.0886781,8800,20.88
1763044040.0887156,8770,20.88
1763044045.0888312,8700,20.88
1763044050.0888371,8420,20.88
1763044055.0891047,8210,20.89
1763044060.0891125,7620,20.89
1763044065.0892115,7180,20.89
1763044070.0893166,6670,20.9
1763044075.0893283,6220,20.89
1763044080.089456,5700,20.9
1763044085.0894945,5650,20.9
1763044090.0895655,5600,20.9
1763044095.0897067,5510,20.9
1763044100.0897498,5500,20.91
1763044105.0898685,5490,20.91
1763044110.089899,5560,20.9
1763044115.0900476,5570,20.91
1763044120.090058,5510,20.91
1763044125.0902112,5490,20.91
1763044130.0902247,5430,20.92
1763044135.090309,5400,20.91
1763044140.0904384,5350,20.91
1763044145.0904832,5290,20.9
1763044150.0906277,5160,20.91
1763044155.0906246,5130,20.92
1763044160.0907204,4980,20.92
1763044165.090828,4870,20.92
1763044170.0908637,4730,20.92
1763044175.0909927,4700,20.93
1763044180.0910106,4640,20.92
1763044185.0911667,4640,20.92
1763044190.0911727,4600,20.93
1763044195.0912633,4560,20.93
1763044200.091388,4570,20.93
1763044205.0914059,4540,20.93
1763044210.0915375,4540,20.93
1763044215.0915759,4530,20.94
1763044220.0917084,4520,20.95
1763044225.0917125,4510,20.94
1763044230.0918036,4490,20.94
1763044235.0919378,4490,20.94
1763044240.0919557,4480,20.95
1763044245.0921113,4470,20.94
1763044250.0921311,4470,20.94
1763044255.092268,4460,20.94
1763044260.092293,4430,20.94
1763044265.0923712,4440,20.94
1763044270.09248,4420,20.94
1763044275.0925148,4410,20.95
1763044280.0926497,4390,20.94
1763044285.0926485,4390,20.94
1763044290.0927286,4390,20.94
1763044295.0928552,4380,20.94
1763044300.0928786,4380,20.94
1763044305.092993,4380,20.94
1763044310.11692,4370,20.94
1763044315.0931,4340,20.94
1763044320.0932152,4340,20.94
1763044325.0933096,4310,20.94
1763044330.0933444,4310,20.95
1763044335.0934198,4310,20.94
1763044340.093538,4310,20.95
1763044345.0935545,4300,20.95
1763044350.0936875,4280,20.95
1763044355.093712,4250,20.95
1763044360.0937955,4200,20.95
1763044365.093927,4180,20.95
1763044370.0939827,4160,20.95
1763044375.0940332,4120,20.95
1763044380.0940936,4120,20.95
1763044385.0942392,4120,20.95
1763044390.0942492,4110,20.95
1763044395.0943387,4090,20.95
1763044400.0944958,4080,20.96
1763044405.0945168,4090,20.96
1763044410.0945973,4080,20.96
1763044415.0946696,4090,20.95
1763044420.0948007,4080,20.95
1763044425.0948117,4080,20.95
1763044430.0949078,4070,20.95
1763044435.0950453,4060,20.95
1763044440.0950687,4060,20.95
1763044445.0951447,4060,20.95
1763044450.0952356,4060,20.95
1763044455.0953488,4050,20.95
1763044460.095371,4050,20.95
1763044465.0954556,4040,20.95
1763044470.0955849,4050,20.95
1763044475.095604,4050,20.95
1763044480.0957315,4050,20.95
1763044485.0957549,4050,20.95
1763044490.09583,4050,20.95
1763044495.0959566,4040,20.95
1763044500.0959728,4040,20.95
1763044505.0961282,4040,20.95
1763044510.096148,4040,20.95
1763044515.0962915,4040,20.95
1763044520.0975692,4030,20.95
1763044525.0963998,4010,20.95
1763044530.0965433,4010,20.95
1763044535.0965574,4000,20.95
1763044540.0966933,4000,20.95
1763044545.0967147,3990,20.95
1763044550.0967882,3990,20.95
1763044555.0968773,3960,20.95
1763044560.0969667,3970,20.95
1763044565.0970037,3960,20.95
1763044570.0970979,3950,20.95
1763044575.0972087,3960,20.96
1763044580.0972228,3960,20.96
1763044585.0973504,3960,20.96
1763044590.0973704,3960,20.96
1763044595.0974398,3940,20.96
1763044600.0975819,3950,20.96
1763044605.0980005,3950,20.96
1763044610.0977235,3960,20.96
1763044615.1326423,3950,20.96
1763044620.097815,3970,20.96
1763044625.097965,3950,20.95
1763044630.0979993,3940,20.95
1763044635.0981033,3940,20.95
1763044640.0981462,3900,20.95
1763044645.0982654,3910,20.95
1763044650.0982935,3910,20.96
1763044655.0984476,3910,20.95
1763044660.0984664,3920,20.96
1763044665.0985634,3910,20.96
1763044670.0987177,3900,20.95
1763044675.098724,3890,20.96
1763044680.0988517,3890,20.96
1763044685.1016257,3900,20.96
1763044690.098975,3900,20.96
1763044695.0991044,3900,20.96
1763044700.0991316,3900,20.96
1763044705.0992017,3900,20.95
1763044710.099281,3890,20.96
1763044715.099424,3890,20.96
1763044720.1015892,3880,20.96
1763044725.0995197,3880,20.95
1763044730.09964,3870,20.95
1763044735.0996604,3870,20.95
1763044740.099788,3860,20.95
1763044745.0998309,3850,20.95
1763044750.0999103,3840,20.96
1763044755.100003,3840,20.96
1763044760.1000917,3830,20.96
1763044765.1001325,3820,20.96
1763044770.1002162,3800,20.95
1763044775.1003494,3790,20.95
1763044780.1003695,3760,20.95
1763044785.1004915,3770,20.95
1763044790.1005163,3770,20.96
1763044795.1006017,3750,20.96
1763044800.1007369,3750,20.96
1763044805.1007698,3740,20.96
1763044810.1009033,3690,20.96
1763044815.1009676,3660,20.95
1763044820.1010773,3680,20.96
1763044825.1011312,3670,20.96
1763044830.1012075,3680,20.96
1763044835.1013534,3680,20.95
1763044840.101378,3660,20.96
1763044845.1015322,3660,20.96
1763044850.1015365,3670,20.95
1763044855.1016176,3680,20.95
1763044860.101747,3670,20.95
1763044865.1017663,3660,20.95
1763044870.1019266,3680,20.96
1763044875.1019611,3670,20.95
1763044880.102086,3650,20.96
1763044885.1020944,3640,20.95
1763044890.1021798,3620,20.96
1763044895.1023118,3620,20.96
1763044900.102332,3630,20.95
1763044905.1024857,3620,20.96
1763044910.1127312,3620,20.95
1763044915.1026337,3610,20.96
1763044920.1472695,3600,20.96
1763044925.102739,3600,20.96
1763044930.1028655,3590,20.96
1763044935.1028857,3570,20.96
1763044940.1030407,3570,20.97
1763044945.10308,3560,20.96
1763044950.1032,3580,20.96
1763044955.1055474,3580,20.96
1763044960.1033173,3580,20.96
1763044965.103448,3580,20.96
1763044970.1034875,3570,20.96
1763044975.103613,3550,20.96
1763044980.1036313,3530,20.96
1763044985.1037612,3520,20.96
1763044990.1037858,3530,20.96
1763044995.1038783,3520,20.96
1763045000.1040096,3540,20.95
1763045005.1040158,3540,20.96
1763045010.1041327,3530,20.96
1763045015.1041584,3520,20.96
1763045020.1042895,3520,20.96
1763045025.1043422,3500,20.96
1763045030.1044104,3510,20.96
1763045035.104539,3520,20.96
1763045040.1045694,3510,20.96
1763045045.1047032,3520,20.96
1763045050.1047468,3520,20.96
1763045055.1048,3520,20.96
1763045060.1049373,3510,20.96
1763045065.1049614,3490,20.96
1763045070.1050973,3470,20.96
1763045075.1051366,3470,20.96
1763045080.1052084,3460,20.96
1763045085.1052923,3460,20.96
1763045090.1053936,3460,20.96
1763045095.1054268,3450,20.96
1763045100.1055152,3450,20.96
1763045105.1056783,3440,20.96
1763045110.1056807,3440,20.96
1763045115.1058164,3430,20.97
1763045120.105847,3430,20.97
1763045125.1059384,3430,20.97
1763045130.10607,3420,20.97
1763045135.1060903,3420,20.96
1763045140.1062322,3420,20.96
1763045145.1062515,3420,20.96
1763045150.1063933,3410,20.96
1763045155.106413,3400,20.96
1763045160.106486,3390,20.96
1763045165.1066272,3390,20.96
1763045170.1066496,3380,20.96
1763045175.1068156,3380,20.96
1763045180.106825,3380,20.96
1763045185.1069674,3380,20.96
1763045190.106988,3370,20.96
1763045195.1070833,3360,20.96
1763045200.1072216,3370,20.96
1763045205.1072347,3380,20.96
1763045210.1073756,3380,20.97
1763045215.1269014,3380,20.96
1763045220.1074705,3370,20.96
1763045225.1076188,3370,20.97
1763045230.1076114,3360,20.97
1763045235.1077032,3360,20.96
1763045240.1077724,3360,20.96
1763045245.107904,3360,20.96
1763045250.1079805,3350,20.97
1763045255.1080253,3350,20.96
1763045260.108159,3330,20.96
1763045265.108187,3330,20.96
1763045270.108336,3330,20.96
1763045275.1083293,3330,20.96
1763045280.1084735,3320,20.96
1763045285.1085033,3330,20.96
1763045290.1085837,3310,20.97
1763045295.1087122,3300,20.97
1763045300.1087508,3300,20.97
1763045305.1088727,3310,20.97
1763045310.1089098,3310,20.97
1763045315.108983,3310,20.96
1763045320.1090846,3290,20.96
1763045325.1091468,3300,20.97
1763045330.1092188,3300,20.97
1763045335.109298,3290,20.97
1763045340.1094267,3280,20.97
1763045345.10945,3280,20.97
1763045350.1095936,3280,20.96
1763045355.1096036,3280,20.96
1763045360.1096983,3300,20.96
1763045365.1098208,3290,20.96
1763045370.1098475,3280,20.96
1763045375.1099374,3280,20.96
1763045380.110017,3270,20.97
1763045385.1101143,3240,20.97
1763045390.110161,3250,20.97
1763045395.1102352,3250,20.97
1763045400.1103745,3230,20.96
1763045405.1103985,3210,20.96
1763045410.1105344,3170,20.97
1763045415.110569,3170,20.97
1763045420.1106396,3160,20.97
1763045425.1107562,3170,20.97
1763045430.1107829,3170,20.96
1763045435.1109133,3170,20.97
1763045440.1109333,3160,20.96
1763045445.1110108,3150,20.96
1763045450.1110978,3140,20.96
1763045455.1112068,3140,20.96
1763045460.1112509,3140,20.96
1763045465.1113067,3140,20.96
1763045470.111441,3140,20.97
1763045475.1114626,3130,20.97
1763045480.1115985,3130,20.98
1763045485.1116114,3130,20.97
1763045490.1117136,3120,20.97
1763045495.1118512,3120,20.97
1763045500.1118748,3110,20.97
1763045505.1120107,3100,20.97
1763045510.1140084,3100,20.97
1763045515.1140869,3100,20.97
1763045520.1410246,3080,20.97
1763045525.1142523,3080,20.97
1763045530.1143143,3080,20.97
1763045535.114391,3070,20.97
1763045540.114524,3070,20.97
1763045545.1175418,3070,20.97
1763045550.1146822,3070,20.97
1763045555.1147077,3070,20.97
1763045560.1148078,3060,20.97
1763045565.114924,3050,20.97
1763045570.1179857,3070,20.97
1763045575.1181233,3080,20.97
1763045580.1181378,3070,20.97
1763045585.1182303,3070,20.97
1763045590.1183681,3070,20.97
1763045595.1183794,3060,20.96
1763045600.118514,3070,20.97
1763045605.1185498,3060,20.97
1763045610.1186583,3060,20.97
1763045615.118696,3060,20.97
1763045620.1187875,3050,20.96
1763045625.1189015,3050,20.96
1763045630.1189384,3050,20.96
1763045635.1190665,3050,20.96
1763045640.1219985,3050,20.96
1763045645.1220791,3030,20.96
1763045650.1222682,3020,20.96
1763045655.122302,3030,20.97
1763045660.1224132,3030,20.98
1763045665.122438,3020,20.97
1763045670.1225777,3020,20.97
1763045675.122596,3020,20.96
1763045680.122679,3020,20.97
1763045685.1255772,3020,20.97
1763045690.1228356,3020,20.97
1763045695.1228967,3020,20.96
1763045700.1229854,3020,20.97
1763045705.123133,3000,20.97
1763045710.1259959,3010,20.97
1763045715.1261191,3010,20.97
1763045720.1261399,3010,20.96
1763045725.126211,3020,20.96
1763045730.1263418,3020,20.96
1763045735.1263628,3010,20.96
1763045740.1265066,3020,20.97
1763045745.1265247,3020,20.97
1763045750.1266131,3020,20.97
1763045755.1267443,3010,20.96
1763045760.126758,3010,20.96
1763045765.1268961,3010,20.97
1763045770.126923,3010,20.97
1763045775.1270425,3010,20.97
1763045780.1295514,3000,20.97
1763045785.127178,2990,20.97
1763045790.1272917,2980,20.97
1763045795.1273172,2970,20.97
1763045800.1274471,2970,20.96
1763045805.1274588,2970,20.97
1763045810.1276057,2970,20.97
1763045815.127803,2960,20.97
1763045820.1277184,2950,20.97
1763045825.154387,2920,20.97
1763045830.1278863,2910,20.97
1763045835.1280074,2910,20.97
1763045840.1280274,2910,20.97
1763045845.128165,2890,20.97
1763045850.1281772,2880,20.97
1763045855.1282668,2870,20.97
1763045860.1283972,2860,20.97
1763045865.1284342,2860,20.97
1763045870.128574,2860,20.97
1763045875.1285846,2840,20.97
1763045880.1287098,2840,20.97
1763045885.128744,2820,20.97
1763045890.1288285,2780,20.97
1763045895.1289604,2780,20.97
1763045900.1289823,2780,20.97
1763045905.12906,2790,20.97
1763045910.129228,2780,20.97
1763045915.1293051,2780,20.97
1763045920.129334,2800,20.97
1763045925.1294112,2790,20.97
1763045930.1295428,2790,20.97
1763045935.1295679,2810,20.97
1763045940.129648,2810,20.96
1763045945.1297328,2810,20.97
1763045950.1298234,2820,20.97
1763045955.1298635,2810,20.97
1763045960.129947,2820,20.97
1763045965.1300669,2820,20.97
1763045970.1313074,2840,20.97
1763045975.1313853,2840,20.97
1763045980.1314662,2840,20.97
1763045985.1315618,2830,20.97
1763045990.1316044,2840,20.97
1763045995.1316838,2820,20.96
1763046000.1318116,2820,20.97
1763046005.1318302,2830,20.97
1763046010.1319878,2820,20.97
1763046015.1319985,2810,20.97
1763046020.1320899,2810,20.98
1763046025.1322122,2810,20.97
1763046030.1322272,2810,20.97
1763046035.132295,2800,20.97
1763046040.1323748,2790,20.97
1763046045.1325028,2780,20.97
1763046050.1325235,2780,20.97
1763046055.1326108,2780,20.97
1763046060.1327322,2780,20.97
1763046065.1327653,2780,20.97
1763046070.1328442,2770,20.97
1763046075.1329324,2770,20.97
1763046080.133033,2760,20.97
1763046085.1330616,2750,20.97
1763046090.1331463,2740,20.97
1763046095.1332626,2750,20.97
1763046100.1332815,2750,20.97
1763046105.133349,2740,20.97
1763046110.1334484,2740,20.97
1763046115.1335413,2730,20.97
1763046120.1490533,2730,20.97
1763046125.1336565,2720,20.97
1763046130.1676047,2700,20.97
1763046135.1338146,2700,20.97
1763046140.1339421,2710,20.97
1763046145.133963,2710,20.97
1763046150.1340406,2720,20.97
1763046155.1341624,2710,20.97
1763046160.1341906,2710,20.97
1763046165.134342,2700,20.97
1763046170.1343596,2690,20.97
1763046175.1344426,2680,20.97
1763046180.1345491,2680,20.97
1763046185.134674,2670,20.97
1763046190.1347005,2650,20.97
1763046195.1347442,2650,20.98
1763046200.1348903,2640,20.98
1763046205.1349099,2640,20.98
1763046210.135046,2630,20.97
1763046215.1350622,2620,20.97
1763046220.1351306,2620,20.97
1763046225.1352599,2620,20.98
1763046230.1352925,2620,20.97
1763046235.1354158,2620,20.97
1763046240.135453,2620,20.97
1763046245.1355834,2620,20.97
1763046250.1356084,2610,20.97
1763046255.1357026,2610,20.97
1763046260.1358416,2620,20.97
1763046265.1358483,2610,20.97
1763046270.1359808,2610,20.97
1763046275.1384888,2610,20.97
1763046280.1361005,2610,20.97
1763046285.1362221,2600,20.97
1763046290.136272,2600,20.97
1763046295.1363916,2600,20.97
1763046300.1364126,2600,20.97
1763046305.1365619,2610,20.97
1763046310.1365793,2610,20.98
1763046315.1366663,2610,20.97
1763046320.1367936,2600,20.97
1763046325.1368341,2580,20.98
1763046330.1369824,2580,20.98
1763046335.1370058,2560,20.97
1763046340.1371386,2570,20.97
1763046345.1371477,2580,20.97
1763046350.1372383,2600,20.97
1763046355.137365,2590,20.97
1763046360.137383,2590,20.98
1763046365.1375203,2590,20.98
1763046370.137544,2580,20.98
1763046375.1376624,2580,20.98
1763046380.1377113,2580,20.98
1763046385.137792,2580,20.98
1763046390.1379206,2590,20.98
1763046395.1379542,2590,20.98
1763046400.1380827,2590,20.98
1763046405.1380968,2580,20.98
1763046410.1382484,2570,20.97
1763046415.13826,2560,20.98
1763046420.1383538,2570,20.98
1763046425.162745,2570,20.97
1763046430.1385107,2570,20.97
1763046435.1386278,2570,20.97
1763046440.1386237,2560,20.97
1763046445.13876,2570,20.97
1763046450.1387799,2550,20.97
1763046455.1388633,2550,20.97
1763046460.138983,2560,20.97
1763046465.1390266,2570,20.97
1763046470.1391509,2560,20.97
1763046475.1391685,2550,20.97
1763046480.1392422,2530,20.97
1763046485.1393661,2530,20.97
1763046490.1393974,2520,20.98
1763046495.1394768,2510,20.97
1763046500.1395392,2500,20.97
1763046505.139668,2510,20.98
1763046510.1396823,2500,20.98
1763046515.1397715,2490,20.98
1763046520.1398964,2480,20.98
1763046525.139921,2480,20.98
1763046530.1400425,2480,20.97
1763046535.1400886,2480,20.97
1763046540.140198,2480,20.98
1763046545.1402178,2480,20.98
1763046550.1403008,2480,20.98
1763046555.1404266,2470,20.98
1763046560.1404672,2450,20.99
1763046565.140604,2440,20.99
1763046570.1406045,2440,20.98
1763046575.1407423,2450,20.98
1763046580.1407728,2440,20.98
1763046585.14086,2430,20.98
1763046590.1409779,2440,20.98
1763046595.1409929,2430,20.98
1763046600.141133,2450,20.98
1763046605.141154,2430,20.98
1763046610.1412885,2420,20.98
1763046615.1413143,2420,20.97
1763046620.141385,2420,20.97
1763046625.1415436,2400,20.98
1763046630.1415508,2420,20.98
1763046635.1416483,2410,20.98
1763046640.141715,2410,20.98
1763046645.1417818,2410,20.98
1763046650.1419132,2410,20.98
1763046655.1419222,2420,20.98
1763046660.1420677,2410,20.98
1763046665.1420763,2410,20.98
1763046670.1421614,2410,20.98
1763046675.1422486,2400,20.98
1763046680.142365,2400,20.98
1763046685.1424074,2400,20.97
1763046690.1424863,2400,20.98
1763046695.1426256,2360,20.98
1763046700.1426642,2340,20.98
1763046705.1427877,2360,20.98
1763046710.1455536,2360,20.98
1763046715.1428804,2360,20.98
1763046720.1430173,2370,20.98
1763046725.14304,2360,20.98
1763046730.1769092,2380,20.98
1763046735.1460207,2390,20.98
1763046740.146169,2390,20.99
1763046745.1461563,2390,20.99
1763046750.146252,2390,20.98
1763046755.1463888,2400,20.98
1763046760.14641,2380,20.98
1763046765.1465435,2390,20.98
1763046770.1468213,2390,20.98
1763046775.1469462,2390,20.98
1763046780.146964,2380,20.99
1763046785.1470597,2390,20.98
1763046790.1471803,2390,20.98
1763046795.147206,2390,20.98
1763046800.147334,2400,20.98
1763046805.1473684,2410,20.97
1763046810.147489,2400,20.98
1763046815.1475298,2410,20.98
1763046820.1476092,2410,20.98
1763046825.1477273,2410,20.98
1763046830.1477473,2410,20.98
1763046835.1478233,2410,20.98
1763046840.1479132,2400,20.99
1763046845.14801,2400,20.98
1763046850.1480505,2400,20.98
1763046855.1481247,2390,20.98
1763046860.148254,2380,20.98
1763046865.148295,2380,20.98
1763046870.14843,2370,20.98
1763046875.1495633,2360,20.98
1763046880.1485043,2370,20.98
1763046885.148633,2370,20.98
1763046890.148673,2360,20.98
1763046895.1488104,2350,20.99
1763046900.1488292,2330,20.98
1763046905.1489067,2340,20.98
1763046910.1489987,2330,20.98
1763046915.1490984,2320,20.99
1763046920.1491423,2320,21.0
1763046925.1492472,2300,20.99
1763046930.1493845,2310,20.99
1763046935.1493921,2300,20.98
1763046940.1495342,2300,20.98
1763046945.1495574,2290,20.98
1763046950.149643,2290,20.98
1763046955.1497705,2290,20.98
1763046960.14979,2280,20.98
1763046965.14992,2280,20.98
1763046970.1499422,2290,20.98
1763046975.15007,2290,20.98
1763046980.1500802,2290,20.98
1763046985.1502006,2290,20.98
1763046990.150292,2280,20.98
1763046995.1512868,2280,20.98
1763047000.1514184,2280,20.98
1763047005.1514394,2290,20.98
1763047010.1515193,2280,20.98
1763047015.1516569,2280,20.98
1763047020.151687,2300,20.98
1763047025.1571476,2270,20.98
1763047030.1518147,2270,20.98
1763047035.1916935,2270,20.99
1763047040.151988,2260,20.98
1763047045.152091,2270,20.98
1763047050.1521354,2250,20.98
1763047055.1522057,2250,20.99
1763047060.1523337,2230,20.98
1763047065.1523747,2230,20.98
1763047070.152438,2230,20.99
1763047075.1525261,2230,20.98
1763047080.1526198,2230,20.98
1763047085.1526601,2230,20.99
1763047090.1527486,2230,20.99
1763047095.1528745,2230,20.99
1763047100.1528955,2220,21.01
1763047105.153034,2230,21.0
1763047110.1530592,2220,20.99
1763047115.1531515,2200,20.99
1763047120.1532733,2200,20.99
1763047125.1533027,2200,20.99
1763047130.153429,2210,20.99
1763047135.1534681,2210,20.99
1763047140.1536102,2200,20.99
1763047145.1536138,2190,20.99
1763047150.1536894,2190,20.98
1763047155.1538079,2180,20.98
1763047160.153849,2180,20.98
1763047165.153935,2180,20.98
1763047170.1540189,2190,20.98
1763047175.154108,2190,20.98
1763047180.1541564,2180,20.98
1763047185.1542273,2180,20.98
1763047190.1543493,2180,20.99
1763047195.1543694,2180,20.98
1763047200.1545017,2170,20.99
1763047205.154524,2170,20.99
1763047210.1546085,2170,20.99
1763047215.154736,2180,20.98
1763047220.1547837,2180,20.99
1763047225.1549003,2170,20.99
1763047230.1549299,2170,20.99
1763047235.155061,2160,20.98
1763047240.1550963,2150,20.98
1763047245.1551783,2140,20.98
1763047250.1552968,2130,20.98
1763047255.1553123,2130,20.98
1763047260.1554408,2130,20.99
1763047265.1554787,2130,20.99
1763047270.2229257,2130,20.98
1763047275.155621,2130,20.99
1763047280.155696,2120,21.0
1763047285.1558418,2120,21.0
1763047290.1558483,2110,20.99
1763047295.1559234,2120,20.99
1763047300.156007,2120,20.99
1763047305.1561267,2130,20.99
1763047310.1586113,2130,20.98
1763047315.1562524,2130,20.98
1763047320.1564012,2120,20.99
1763047325.156402,2120,20.99
1763047330.1714551,2120,20.98
1763047335.1565695,2120,20.98
1763047340.1566904,2120,20.98
1763047345.156712,2130,20.99
1763047350.1567833,2120,20.99
1763047355.1568973,2120,20.98
1763047360.1569426,2120,20.99
1763047365.1570725,2120,20.99
1763047370.1571176,2110,20.98
1763047375.1571906,2090,20.99
1763047380.1572967,2100,20.99
1763047385.1573257,2090,20.98
1763047390.1574004,2090,20.99
1763047395.1574736,2080,20.99
1763047400.1576104,2090,20.99
1763047405.1576264,2090,20.99
1763047410.1577027,2090,20.99
1763047415.1578374,2090,20.99
1763047420.1578732,2090,20.98
1763047425.1579456,2090,20.99
1763047430.1580148,2080,20.98
1763047435.1581268,2080,20.98
1763047440.1615515,2070,20.99
1763047445.158273,2070,20.99
1763047450.158516,2060,20.99
1763047455.1585732,2070,20.99
1763047460.1586404,2070,21.0
1763047465.1587093,2070,21.0
1763047470.158846,2070,21.0
1763047475.1600924,2070,21.0
1763047480.1589587,2070,20.99
1763047485.1590877,2070,20.99
1763047490.159108,2060,20.99
1763047495.1592185,2060,20.99
1763047500.1592362,2070,20.99
1763047505.1593552,2070,20.99
1763047510.159386,2070,20.99
1763047515.1594727,2070,20.99
1763047520.1595886,2070,20.99
1763047525.159609,2070,20.99
1763047530.1597276,2070,20.99
1763047535.1597772,2060,20.98
1763047540.1599047,2060,20.99
1763047545.1599178,2060,20.99
1763047550.1600044,2060,20.99
1763047555.1601024,2060,21.0
1763047560.160149,2050,21.0
1763047565.1602204,2050,21.0
1763047570.1603265,2040,21.0
1763047575.1604187,2050,20.99
1763047580.1604555,2050,21.0
1763047585.160522,2060,20.99
1763047590.1606457,2030,20.99
1763047595.1606753,2040,20.99
1763047600.1607969,2040,20.99
1763047605.1608202,2040,20.99
1763047610.160935,2030,20.99
1763047615.161045,2030,20.99
1763047620.161076,2050,20.99
1763047625.1611953,2040,20.99
1763047630.1612384,2030,20.99
1763047635.185479,2030,21.01
1763047640.1615794,2030,21.02
